id	filename	md5	size	state
5eb91adc-a173-4fe6-b904-0b42996fed67	6cfd5f67-1006-48e5-a406-63b7d7ed9828.FPKM.txt.gz	38bc8a10f865be5b4d7b8e66b44eb110	519933	validated
5f4c80b4-81b4-4bc1-80ed-e466dab2247c	09c36c3c-46bf-4410-9e10-c1c33c32bada.FPKM.txt.gz	9e82fbe4c68c254c660406cb9d6f4885	336045	validated
5fb50cc0-41ad-4983-a80a-2605a583da12	4c6fa5e2-759b-4293-bbfa-10f06c91f060.FPKM.txt.gz	8f3d8fd8b2c48c0efc923d5a1eb92e92	337212	validated
602cde1b-fbed-46a6-ac95-81bc1f01f81a	af85baf7-7abc-4b5e-8aec-008fc29a7e5b.FPKM.txt.gz	331de577a1803be2f0f73a35c44a2b17	334478	validated
61707d4f-3c8f-42c9-9d63-b3df41065199	0143419f-2abe-4906-bb55-af6010fab05f.FPKM.txt.gz	97129353aa62b65e01ab7252631a53e6	511116	validated
61a8061c-cf4f-48e1-8572-df93f7afe3e1	dbcad16f-6837-4825-af8d-c60cfbcefe1a.FPKM.txt.gz	5e22f6d3e246506089aba48c26c98d7f	529934	validated
623b26d9-0f5f-4ccb-9624-936ba9ccfd36	921feeed-f2fd-4fa8-82c3-1ea9b688e94e.FPKM.txt.gz	ee1673d0c21680f18466cb49c789b7d1	334073	validated
62809aca-c5ac-47f1-bfed-b82d811a797d	7051e52f-069d-48d5-966e-064a01bf2725.FPKM.txt.gz	4387ffbcfc574513b3910fb8d1ac24d6	504209	validated
63e12499-7890-4ce5-b503-f27776fd3570	75dcab9d-7faa-4cfd-b77d-3a3cc66ebb4a.FPKM.txt.gz	3f47da30cbffb31217fa26c858345469	333741	validated
6455c830-c231-4d6c-950d-eec40ce6d71d	bef06d8d-f8f1-4988-9e72-f00061fe77a7.FPKM.txt.gz	d5a8df0ca689c882e1e62b96c85dec88	340914	validated
64c77d2c-92b0-40a2-8dd2-11ba28efef2e	5047576e-f3de-4244-8f47-f78bc1c10c22.FPKM.txt.gz	43d5c37e5f5c10319da21439c298084f	527068	validated
64e0cdcc-5896-4b55-940f-f4df3d2e0b24	0d5eb3d3-731e-4a68-b3fe-c5453839aae4.FPKM.txt.gz	7857b0ec0de3919d26b8e914403c3513	333395	validated
64e7ceee-1f09-4ecb-a8ba-33d6a081a878	4ac97119-35ba-4235-9f43-4883215bc959.FPKM.txt.gz	24ed5b796b34e90a1f13f4b97516ffc7	324899	validated
653ecdb5-5212-4a82-88ce-4d9a55267820	6ab57eac-8c27-4946-8997-fbac587625b8.FPKM.txt.gz	89b57def0c433633cc57bb1c3b8fdcd9	320777	validated
6543a250-d902-4612-b64e-18404944ca3d	3828d55b-81ae-42b2-8f5e-d1dcd87e576a.FPKM.txt.gz	b0ea16a0c6cf2628f77acfd182e71195	534881	validated
655e0216-90f1-4ead-a19b-af0236b9cc20	657e19a6-e481-4d06-8613-1a93677f3425.FPKM.txt.gz	49301e0cef3930e4ae12c37c695c9a5b	527868	validated
65634b1a-161a-4d27-a031-7222baf94c99	42bec5f7-7623-42e6-bbdf-514fe3805940.FPKM.txt.gz	72c48f0c07e5f90f9481f7bf2f8acdc1	549063	validated
65d5dd5c-1da9-4bcd-ae11-1e5769c6afdb	f144de50-6126-4912-9c94-824d1eb0fac5.FPKM.txt.gz	530df03ae544daf7937e645f63ecdf89	507600	validated
6655292c-68dd-4b44-9349-e4c8cc124adc	f8551a29-d4bd-4954-bf9c-8e10265063de.FPKM.txt.gz	76a93ae3df3cea67dd2205aded8984e7	512556	validated
675494a8-9971-4290-9574-594e0301f5a0	115b514a-c7e6-4257-99e2-a0cc9dfb2769.FPKM.txt.gz	8fa7e2e0182980b93f595e24ac2270c5	336005	validated
6886e10a-9cb5-4770-9a74-78cb31eabb26	803ce700-d8fc-4239-8e83-07a90d8bed9f.FPKM.txt.gz	8d33badb6ff318c535a9417d57329657	333726	validated
6891f365-b1d7-41a9-8fa1-e31502aaeaef	3a2a9bd4-5772-4db6-afda-c62df6fa42cb.FPKM.txt.gz	12e81715a10e8c85d722312943129b16	322602	validated
69836bd6-8d00-46b6-bfca-d9ff1f8baff6	f9f63982-b0ee-4cb8-8de5-f885d82137f0.FPKM.txt.gz	84ba302a09acf44934629cd99a4826ca	515562	validated
6a1e25f4-793c-44b1-a717-be9d01ce4788	ab82d4af-1327-4e2b-81e6-06ba12ee9e80.FPKM.txt.gz	004d921ea4570b4881ace389c12fcfaa	301399	validated
6a5013d6-9f1a-4106-8d34-f5f780b74d2b	4c60111d-2526-41be-8d31-a6afae1593c5.FPKM.txt.gz	20221ff65f99edb03040bef5c630e460	523933	validated
6a664f9d-ab57-4a40-a7c4-d8422f04c671	ef332f33-707e-4826-ba36-b47c2011f261.FPKM.txt.gz	1ba4c3cb47339c0788324a95543db0b1	338493	validated
6a8e84dc-306b-4752-95d7-d653fe91f3a3	f748bf78-4dc1-47ad-8611-8186479d3e4b.FPKM.txt.gz	b3d8f563268ed14daf59d9598b169d69	525039	validated
6bcfbcf0-74bb-468a-a5fa-5bc0482a88b4	df86f65c-b4ca-4d14-92b5-76f600bb12ee.FPKM.txt.gz	f7bb69bf24d74920f6f353f565f481b7	500567	validated
6c81d77d-26e7-41af-a387-2ee48ba12ed9	30de5f0b-3c3e-4120-b2bd-9204214341fc.FPKM.txt.gz	9902137a2092f8a2a0433c06c5488cfe	516731	validated
6d822383-e59b-41a6-8680-6bc3f4d1e862	480de2f2-6f01-43e9-bc1b-77b8ec8451f5.FPKM.txt.gz	4804a20f7c4979dfbc4a25039163b7d6	538584	validated
6d9ad8a4-48a0-4278-8b10-94e85f128850	c642e018-f0cb-4be8-9b19-c944f1daf9cf.FPKM.txt.gz	0c2746946d4960d61dd688dde324b33f	501294	validated
6deb2016-8321-465d-b4ab-05d92a4c04c0	caf9cab4-f98f-46bd-a75d-0eb1e9c6c9ea.FPKM.txt.gz	eed71d9a787466aa361653f3ca53c66e	511449	validated
6e45528f-1e17-48e8-ae99-2ffbebc9c413	e75c2077-0098-42b5-ba41-181a768478de.FPKM.txt.gz	4be3b634986ad7ef5905d276ea890e8f	524656	validated
6ecbb169-a66f-440a-a925-a74a53163604	c4a35b50-381b-4c4a-b5db-7a5158fef40e.FPKM.txt.gz	d5db7e2000d08fb96b0d11ed28d9e00b	343035	validated
6ecd0e3a-3f92-424f-8424-3cea1015da92	4764acbb-d535-4ec1-8aa4-df1512a754c2.FPKM.txt.gz	f4e1429879073935571bc2ce2547e07c	520579	validated
6ed3c298-bfab-4e70-84c3-122459da1951	144ab92b-42c6-4783-a0f6-8751fec0f2e9.FPKM.txt.gz	1bcd82c3f0f08d0f4639303134b03f5f	341888	validated
6fd7c483-32ce-4609-a9b4-284ba0a6134d	bab88a03-1c03-45ba-8110-33e2da64c9b1.FPKM.txt.gz	1dd35f9225efaac41e3b06e34459f8e4	320452	validated
6feb35ca-bc27-4cf3-b6a6-dedd8523bdd0	3f2cc0e5-5c45-4b32-bed1-8d549bb167eb.FPKM.txt.gz	4867d0530c4038ef51f8b5ae38acb196	522156	validated
704c0107-31fa-47c4-aa7f-789447c53c38	0955fabd-3748-405d-9fa8-c66b84e6e4b5.FPKM.txt.gz	bca4e4c95ea4554a2921184a7a863bbd	336382	validated
70609a84-1bad-41b6-8981-dc29e7dbb3b0	8741a08d-6a02-41f1-af3a-2393fe5ed835.FPKM.txt.gz	5b0932b6064533d25feb938b490242a5	335767	validated
72e02e54-d1e4-4228-8e68-01c1e405e83a	fadcac24-e1a5-44f5-8c02-bd9dac38c5d3.FPKM.txt.gz	975b0f1c6fecb0e1ec8abe48b7edcf04	325919	validated
730b5cf0-c94a-428a-b0d5-198784ef2b10	2553d284-ed47-49cb-afd6-13c0ed5bc9cb.FPKM.txt.gz	7fee8fe3cb58a412b50208bcb1bac341	524942	validated
73b3aab2-743b-47d5-a617-4122e34a2033	f614399c-b5dc-4f38-aace-83f8db3b841a.FPKM.txt.gz	cd51d8286ea303f0e2fd5dc2f9b5a9c9	310359	validated
73f26d06-d5df-4011-9086-697387e2bd8a	98da15c1-ec04-4523-94d4-960d4d5692cf.FPKM.txt.gz	00ced0c0cb4fbbea313765a2bcebb627	335907	validated
746ecdee-1ff2-4985-9507-f85c82314f91	d64f104b-b1b7-4952-812c-5f22ac5bf0a9.FPKM.txt.gz	636ce7348df3160e7fc3dd8c379c15ae	336902	validated
74cc0621-a9c9-41ac-8811-0335f6738b2b	5251f53a-5441-4831-8a63-bbf026764dce.FPKM.txt.gz	50c855f4007a715cf3710a7fc6ab43c9	340872	validated
7512bc0b-4831-452b-8a70-4a1a6c7af88e	35e1f113-1e27-49cd-be17-2659363ea7e5.FPKM.txt.gz	8843fd48595443f9945a952fd70f0cd4	340389	validated
758bf6a6-f315-455c-b183-abadbea9d1f6	32662b7d-7abd-4ec4-b802-869292832cfc.FPKM.txt.gz	eafe7b7221afec126ce6dc5e6ee099a7	511528	validated
76dbf45d-b5b2-49bc-83a4-48fc2387a268	78f976bc-a9a7-4e49-af46-93cf112a55fc.FPKM.txt.gz	110302e878f89167412829b575bfe2c0	337411	validated
772eefbc-9374-44d5-ac95-b362ad1edd38	3d7ab9c3-6556-43f4-ad1a-b2f1b03bb01f.FPKM.txt.gz	d65643e544a4db14b1636942d60140a3	335039	validated
775442b2-b10c-45ca-9edd-d39167dfc28a	b14ad58e-4740-4c4f-83ff-7535efe6a055.FPKM.txt.gz	03f39a128fcb7ce7af6524f3366a8257	500683	validated
77a60e72-8a38-4c01-b621-87eeff60485b	cdaedb53-612c-4e7a-8ffe-348944b94e0c.FPKM.txt.gz	58ca329a227d60687193149fd69bb4ca	539985	validated
78c8ad34-b9c2-45cb-9ec7-a2ce61ee6a95	cd463692-b74f-4f8e-90f4-e54a597fe25f.FPKM.txt.gz	89980546df455eac3241928b8d36db7e	305107	validated
7a040c0c-83c7-4d2d-b6a4-cb1a85304872	7bb192f4-256d-4e0a-ae8c-5b70c43cbb61.FPKM.txt.gz	516aea792c64dcbb0794d5ecfbc7ad08	341513	validated
7b1b2e9a-d2ed-49c8-bb73-a68f296b6e66	e1e6b7e8-884b-4074-93f7-1feba917f805.FPKM.txt.gz	68946a3e80c2849cf1fa25be5666a9a2	511608	validated
7b7ee76e-a01c-458a-9ff5-ff24fc54da13	d93b3d59-4715-4627-ab3d-addba7c89ee1.FPKM.txt.gz	8c57e80ef0a047b2551ca06eb8c9c11d	340979	validated
7bacadeb-1c6e-48bc-99f2-cd81a027d1d3	425fc7d2-4577-4d39-800d-79ef56034a5a.FPKM.txt.gz	ad03fd408e8b59dee471fdc21fb668d3	339993	validated
7bcb532a-ffc8-4990-a495-31252c49e4b8	20f5f419-da3f-4c43-95fb-f7b6218c49f6.FPKM.txt.gz	40fecf41a7a5067c44b9f497ea513758	527261	validated
7be3c1e9-b2e9-4f78-8a27-ba7ae2c0d2f1	a19219b1-db59-4493-83ef-e938e2ffdefd.FPKM.txt.gz	72f7574745ebc9db2b7a56c9f3a0e38d	515882	validated
7bfd4f4e-1d8d-4160-8281-b0c7486d5854	8fc1d9e6-1247-498f-92c4-cc499dcfad45.FPKM.txt.gz	636d246a9b725c3e146a45018c6cbaee	526275	validated
7d5c3b75-c418-4cff-9a1c-bb51f7b15a15	798e9f56-9964-4544-9d06-6a3aea20d0a6.FPKM.txt.gz	2d6349b8cef47144ad467c5c7769794d	513257	validated
7da79af6-ff47-4927-938f-3c4a160432e2	0c3dee5c-b102-4cc2-85d5-4c0e8f860c86.FPKM.txt.gz	5dff1529c3eecc2b5dc36355f5355dd9	520413	validated
7e239598-4dcf-422c-8ea6-c393815e70f4	0a22496f-c3de-4816-9e47-5d0322a9d8f8.FPKM.txt.gz	f58bff9cf94cf103ce3714404d82c928	330707	validated
7ea1ebf0-d47f-425c-a48c-650a6f0b8722	f888eea4-4fda-4f9f-a8cb-66e8219ce268.FPKM.txt.gz	24d903f8a5afdbf4b3f7246d8df57fb5	301899	validated
7ecd8207-ffc4-4376-ae4b-79304a8dd1a2	b0433d0f-139d-4026-98eb-584527b912a9.FPKM.txt.gz	2eb3560783efd269351bfce6c23818fe	337750	validated
7ed41bae-ae60-4cdf-8b82-b10ee943fcaf	6af5c39e-3fe1-40a4-afcc-e77ad46c0182.FPKM.txt.gz	e880696126fac7e24fa103e04ae28f22	337254	validated
7f961111-3e77-4072-b5b3-4e4f871ff03c	27cfb5e5-5f5b-43cd-b70a-3f8513e81ab8.FPKM.txt.gz	f76f2ff36a7a01f2ccb8ac134be47566	338044	validated
7ff88919-3355-442f-8771-34268d86ebb5	08b04038-cfb4-4a4c-9e20-1585a4af6826.FPKM.txt.gz	0d990ec8fc108b15b9f36f3ac3af01e9	510091	validated
80720aa8-c7a5-4c14-a8a7-68f49be48a1f	87e0138e-7c20-40c5-ad5e-b910b7f0e213.FPKM.txt.gz	f55c54d196e3e6e9743a7896c327cff8	334639	validated
80fd1556-3762-4acf-b95b-5f0b50276253	6686949a-1235-4259-9364-a73079211ebe.FPKM.txt.gz	9420ba91e348473d496bd7a9421ac70d	333790	validated
810160d8-f61c-4b2c-8a12-0abd5b1f4c89	c713ff5a-fd0c-4a45-9dae-3db8071d23bc.FPKM.txt.gz	808e19d337949a6832b1a895d05e55cc	334291	validated
81e14514-ba53-47e8-87ed-05fbce4d6e26	c8dd1662-0b29-4713-b805-c8f0e9eb4357.FPKM.txt.gz	903c9a79c69662935f90995f1b5d8636	331649	validated
823a3d00-8291-4340-b9c3-662a8f1de4d0	fad4ebeb-527a-43d2-982c-1c662d92213c.FPKM.txt.gz	fe9515e4bb6a0dd17902070e3d140e13	298013	validated
8360e0fb-9a1a-41a3-9963-044854fb5862	aec2e0c7-4792-41af-873c-3f3a53ec6d38.FPKM.txt.gz	c350f01726fa9a0a1b37ee7b701e72ff	520083	validated
838752a8-384f-4f47-b2a9-f28be4e5094b	b4687bbb-57bd-472e-8308-61dc7b8eab2f.FPKM.txt.gz	8644c4d2595bc40b129e2b6078a7a50a	337392	validated
83d62871-24b4-49bd-9c1e-5be85fd018c8	bf13bb79-70b4-4e50-aa11-b07933398cc1.FPKM.txt.gz	3c7318c2fbd8c97483c701cf087ddfb9	302981	validated
83e0165a-17a3-4a1e-9349-35f5db0eaaf8	87f95771-f0b0-476a-a84e-fb1cd403b7fe.FPKM.txt.gz	2ca232396b627f90790a39e21ebe8cc8	512610	validated
84b13092-d0a2-469f-a8bc-efbb7aa621fd	9618c27d-d2ee-4e70-b713-412513b761bd.FPKM.txt.gz	1a80a866a90782d58b2727a1c0d83d48	302743	validated
84d49bb4-5df5-4af3-8a24-e08fd6d67aff	40c3d223-a76c-4433-a18a-ca45d03072fa.FPKM.txt.gz	d66fe371fd42fcd10396f3d6440732c3	304288	validated
85011dc8-46e5-476c-8324-4a23df097e89	c4303a12-1ed2-426d-a7c3-1f3ba79fb6dc.FPKM.txt.gz	a6f36f1deb8095a567bf5d4509671126	337183	validated
85688f98-95c8-4f39-831d-22f835264ce8	cbca6eb2-006e-40ea-8183-49b786491183.FPKM.txt.gz	e93a8551037d10f1830b88a814a769f3	337689	validated
8577ad66-1a2d-41df-99c8-ba6b4a5399ac	2e33a2c5-2196-49c4-866a-34b12d984c15.FPKM.txt.gz	8235f4a52239fe40439028f713e515c0	508395	validated
85fed402-4df5-4827-80ae-c30ff3970e35	214cb102-2d67-4382-afa5-e2d0c2d08f4f.FPKM.txt.gz	6251ab76dc73fe9ba0d6c74abd859ab6	334076	validated
86019197-a511-4342-8832-288d5eb310c0	b0159d01-f1eb-490d-875b-cfdabed6f529.FPKM.txt.gz	944ec9124be42a239aa7410e594138ae	515800	validated
874f414a-0377-4333-90fd-4a24623d994b	c3776fa0-ee48-4ec9-a9b4-ca1802e60720.FPKM.txt.gz	7a688b93d7f5a9b374d46200efad9928	331014	validated
877991ec-ea89-4e1f-9670-61572f8ed59e	955f9541-b394-4b28-90de-9101d24f72ad.FPKM.txt.gz	c299d094bb2c8c634c0478b425bf2e9d	306339	validated
8b11b60a-fb97-4f84-8c1c-e5b33de08e2c	c86e2ce0-0180-40e0-b8ee-f05ad929323b.FPKM.txt.gz	d30f11dc86858cf4aa99f71550b5d7a7	338364	validated
8be3dfe0-9657-4264-a496-992cf42c9884	1215145b-b5bb-4cbf-922f-64722c537ee3.FPKM.txt.gz	541f7f8f26e1060bdac84b85ff77fe0f	303674	validated
8c7e48c1-cf71-402f-8c7a-6f909bfc5452	b490fdcb-d7ae-4473-93a5-eb332225b81b.FPKM.txt.gz	a47a085b9620ecc88f1f315322d52971	512032	validated
8ca4521e-78b9-4ea7-ae3c-cc8ca520001a	f6bd7191-a820-4d86-927a-b4b5f88ebd67.FPKM.txt.gz	9dadb2b336e8cfa5ac44387ff81ddd20	519910	validated
8ccc0bc8-33b8-40e7-a535-e51006614d67	d7d3fe8e-3885-44e8-934c-50f2a3bbfb2f.FPKM.txt.gz	2e45b353653ba28c81cb3b6fff581483	514230	validated
8e2a4e38-ecb4-40c1-8c5f-502c8c7d7460	72824463-7699-45ab-82d1-6bd5467e88bc.FPKM.txt.gz	195302cec69bf7e37da4a4b042888011	522222	validated
8f32a62f-bce3-4be4-9ee4-35a6901437c8	ec392d74-9f55-4363-a8bb-62bb4716343c.FPKM.txt.gz	6ad48277cf073bbf45fc38fd63b628fc	305125	validated
8f66d6d9-0e65-469c-812c-a7dc2c326b62	c90a3c07-8b2f-4420-b756-8ee25517da9d.FPKM.txt.gz	8e6ee22da04214446825281c99727c2c	334131	validated
8ffa79ec-22a6-4b4d-87f8-6815557b4f73	c98f395b-003f-41b1-abff-38b6b227d64c.FPKM.txt.gz	0ed2462dfce081fd5468b68eda06198f	519743	validated
909c6727-ff7f-4c3a-a9ec-d560927ba301	eb3894d4-fcae-43ef-ad68-b756c6aa56ea.FPKM.txt.gz	760794f4b5518b65dc3e1cb0a21ae21f	517684	validated
90c88ceb-de99-4c34-bcf2-4f140ac485f9	ca1b8088-388d-4274-b319-64d2a12a7cf7.FPKM.txt.gz	30edde0812eef7795b2671246d78f9da	340269	validated
90f3ec2e-2208-43c2-a7fc-ce06c6436bc7	17042989-2797-44e7-8953-d31ce7dca0e9.FPKM.txt.gz	eb6aef571250b163c5f577bd2f124e36	340043	validated
91362fd2-9830-48cd-9e1c-7d6ca1fc5153	d9c99cb0-c9bd-4b59-9b2c-b661ff7c5878.FPKM.txt.gz	05a17087142db74f9b85484b7e550641	339027	validated
91a90560-b16d-44f1-8aa5-7ac71286ee74	4584bfa8-d55e-4bdc-a045-5b036c653a2a.FPKM.txt.gz	c0087806377d414d4866a66ec7c6c280	304613	validated
91de130c-7024-4237-96a5-aa9cecb44e6a	e94f62d1-d016-41a6-a8b8-95ad325f0902.FPKM.txt.gz	f10d30d5c2e506555d7e3fde0d8a2e32	338610	validated
92f69ae6-4081-4f22-aafb-e63a3ddd030d	cde0617f-fcd6-4c58-b3cf-dcfabc6fcda7.FPKM.txt.gz	aab8ec1ac6f1fca1f6e78d6e2eb0cfac	527385	validated
9324770a-73b6-4538-9278-6a548dc9902c	8752b8a3-8fd5-4b0f-a5c1-d6269b5013b1.FPKM.txt.gz	e7f96071bbb324eb64743a9fadb27356	337443	validated
93f63aaa-fa53-4366-93c2-bb6dee37042e	a62ec151-092a-44f9-ab1b-9a0a215c99f4.FPKM.txt.gz	c541ef23a0fc37e557f6ce9dc29347b8	339346	validated
946e2e2a-dd46-4b8c-928d-5640929a7ead	64a66f75-1866-4ed6-bfce-459e6abe7df1.FPKM.txt.gz	98eb2857fee0cd1600eb5ee3362f7c06	310259	validated
964c8188-4591-4315-9599-c53f227fddc8	03630a0c-aa97-4e28-bac9-0206fff669cd.FPKM.txt.gz	b0ee6650be3b4bf47209965f97304ca5	513940	validated
96a20224-05a7-4034-ace7-6d513afcee0d	0aac5e42-7554-4949-8b90-c16528c71ef8.FPKM.txt.gz	c3c232579547feb745c80981b44378ff	496533	validated
97ac305c-16db-4937-8b05-8148d6abe9d6	b9ab7393-4abb-41ec-9d55-a3dc846c4a93.FPKM.txt.gz	a39b0a49999088bc7d0234d6312ab658	530932	validated
97d9224a-643e-4e94-8ce0-4303c54ef5a8	26f8e65b-6900-4f24-9bc7-16f9349d3dc7.FPKM.txt.gz	469eea43fda1ff5a2d11164524814675	339321	validated
98961e61-55e9-4583-a51c-769a9a9de62d	94816a7b-6de4-4586-9ea0-0c4fbbc4abd8.FPKM.txt.gz	a763656ebbf36dd6b6ea1a3a847ba974	514151	validated
99088e84-186a-402f-8a82-b60f9cb0169c	b077f1bc-98af-4b34-bca4-b3874aa1a486.FPKM.txt.gz	f553d7f79f078a5c3817547fa77d7af4	329163	validated
9a447c97-dabf-4a76-aaf6-be79d8aeddb8	38fa431c-aaff-44ef-a28a-3a6bdd4688d1.FPKM.txt.gz	c3b46542f10973d2d0a61c581bcf32b8	502237	validated
9a44db20-bc43-40a1-bb7b-0c8641354901	c71dcbec-be8f-4246-b009-25294c19ed66.FPKM.txt.gz	49177ebca1b2ee5f36b53d1fd44be0ad	506582	validated
9af80bfe-c617-4f58-9cfb-9011af87090f	e416eb09-74b9-47b3-872a-d3f5c7ce55a7.FPKM.txt.gz	fcb78b1f1c3d7b3a07fd35cd1999798c	309090	validated
9bdb79f5-f5a7-42b3-9927-f717e12ccc03	5cf121a5-9af6-44cf-afc9-463e28edf8eb.FPKM.txt.gz	0f7315aa4d477e0bb847749a8cc5d850	337508	validated
9cedafdf-7766-42d2-8537-102f4364a9b0	9c110cd2-aca9-4fa4-8035-193554239aac.FPKM.txt.gz	d9287cd29764b6693ec31b5809eab666	306570	validated
9d3cc58c-6c05-4ff0-b4b1-6c76a4125739	731337f2-a700-43d4-9f37-ee04ae39a932.FPKM.txt.gz	62777bd5408b3a76442412978e7eee02	525776	validated
9d55af84-527a-492c-8df4-a236f107d9cb	e7cc80ef-4b87-47d9-bebe-1fb05b5b04a2.FPKM.txt.gz	b3501d328bfb08bc8eda0997d181ce0e	552940	validated
9d79af15-bc9d-422b-939f-998faa30cf36	03094067-02d4-40c5-b6fa-bb5180dc7eab.FPKM.txt.gz	c1a8568fb31695703152d15bcc966a8f	499083	validated
9dd3b72e-e3e4-4f36-9c9c-c19a6130d76d	467d8efa-b075-443c-8395-17f56c3bcb65.FPKM.txt.gz	f7b6f6d75f7c971feee68f6e97af13f0	339022	validated
9e0b7599-5029-4ed9-9d5a-9fdee4c87ff6	6dcef9f3-426a-4934-a2db-1cf1101174a4.FPKM.txt.gz	8c161448275f79ecdea8a61a32531f82	336480	validated
9e494174-ca61-4495-89b7-eb51997991af	c1df4d36-2d8a-4022-a304-4b612d8a92a5.FPKM.txt.gz	5ce3aaf7fba3cbef5b7db2850014aac5	340790	validated
9e66e111-9a5a-4cae-835e-f0c27617af48	1cc8603e-e8eb-4079-aef2-843329fd101f.FPKM.txt.gz	827507781e8a6e5fdf348b0551b0d4dc	511511	validated
a026d886-1fa3-471f-9679-8d239431675d	c4cadcbb-ae87-43a5-811c-6bedda1d1d8d.FPKM.txt.gz	be6406086bdae8e34e9fad22bd48f8be	514878	validated
a1503a8c-be95-4ce3-81dc-46f3271a88b7	b76d5d58-dc8e-4a25-acb0-6c6b939b1add.FPKM.txt.gz	21fe1274232decc15f06c72a8f6ec16d	338684	validated
a15cb368-045c-4a53-8a25-dd3a00eb1630	11792818-051b-41b2-af7b-8b0d186c0814.FPKM.txt.gz	6f046365bd62c5b5c5e45347e6a8601c	334904	validated
a1e7b66a-51c7-4d64-8b1a-bdaba1ac6c75	607c8250-8646-4bca-be03-5319fcca4d5c.FPKM.txt.gz	c4dec1819c80c034968fee269dcfe720	338253	validated
a235a70c-1028-4692-adbc-92fbd5ca7976	25b906db-fd54-4b85-b67e-e421826bd794.FPKM.txt.gz	8931b3bde29437e8e2b494576217ace4	501853	validated
a371e561-99ea-4a77-8816-70336b3923d5	5a4a3068-adf4-41d0-95ae-7a6c5e198f9a.FPKM.txt.gz	1f8cf266ca6e27a25b464216e40c8502	339990	validated
a3778cb9-3511-4130-9059-1baba2e867ef	4df16e07-cdbc-46cc-8b9c-39d4a9dca09e.FPKM.txt.gz	de61d977807ad4eafb4b22d15ada8105	524406	validated
a37c7a01-3ae2-4675-aef1-059e4ddd0256	0be94b2f-fccb-4482-b0ea-695c101aa65a.FPKM.txt.gz	150e387e24eed750e5db8f08cf25cd91	488073	validated
a37e9208-b1c3-40a6-b07e-b423db5e97d3	5eff4cdd-570c-4459-a1a2-dfcdc33af690.FPKM.txt.gz	ee9c49e3222e922447e5ee6ce1bca817	337709	validated
a420ff69-c464-46f5-bb77-6ea324a6cd38	63026d5d-4b3d-4ce9-8ead-712d7e2f31c3.FPKM.txt.gz	9cb34661dd7fbc7f64999fccb32baeb8	343025	validated
a5e3a89a-f53c-46ab-a4f0-385fd5004dfb	ec2d4470-9ca8-453c-b3ae-93f8d2d52d2d.FPKM.txt.gz	5cb3901711196052263184ab265837ec	326365	validated
a62b2836-27c7-47bd-b8a0-5106b32cd652	ec21019e-472d-4f1f-8cfc-bf4dd8bee7ab.FPKM.txt.gz	fbc096d12ebe2a19dd4d81889a37e63e	302296	validated
a687b21e-15eb-42f2-9c54-86c8403f405b	26a18ff4-ac77-47e8-9ef8-da442ac1325d.FPKM.txt.gz	c90a96828bc9f2b60e98a914d8303edd	530031	validated
a6f10d2a-65de-49b1-a10c-3434d443bfe6	e220f05d-0551-4ea9-bd30-e1036ab49dfb.FPKM.txt.gz	8ae429ede383540c4199c779ec6d75b8	335352	validated
a6ffc326-7ffe-404a-a914-f4265d781653	77c592f6-a548-4ae5-b319-c40a4e88b0fc.FPKM.txt.gz	0e0cb3d5488f1e62e68b2fb0f7b02308	337279	validated
a832e3b5-0194-44dc-8665-636c5a9ba8da	a6ddcc84-8e4d-4c68-885c-2d51168eec97.FPKM.txt.gz	ecff31e7f3b7e50a2d230af1268356e4	305909	validated
aa2b790e-373e-4eb1-88bb-02b10d9b50b6	1c75df78-5aca-4280-a22b-044670ba86ab.FPKM.txt.gz	d193367e7c598c71503a8ad2b2e14a81	305636	validated
aa431f3c-d62c-4320-868f-76f076cd071f	0a18d900-f88b-4f86-a9f4-cf751e3952ff.FPKM.txt.gz	abb6a852b40c3b922b1a9221af64917a	341183	validated
abfa9897-d8e4-4312-8121-4ffb05528b67	6349d746-1470-4044-a70f-d14b6d59d749.FPKM.txt.gz	44c246e2bd509b5fe06fa045702dfffb	340396	validated
aceca2cb-be54-4d0b-84f5-83b74193b79a	388fca1d-5282-41cc-b638-dfdf54249dbd.FPKM.txt.gz	d92fe40b8c88386d0765d6522a09792c	529804	validated
ad6d9fcb-6e79-48fe-8d35-774bc61a6c6e	07aaf5cd-83c5-4784-b7a7-324d056e7019.FPKM.txt.gz	7036c4cc04640b906099bf772226af95	309901	validated
ae1aa2b0-4981-41b9-b402-d521737c5345	4421584b-e9b3-4e00-8cf6-210c38301cfa.FPKM.txt.gz	944b839986d3b25836cd4fb43d90f698	338943	validated
ae443886-3c2a-48fb-99ea-c83a57dea2d5	702f6e87-99e7-47fb-a1bf-58b813489e6d.FPKM.txt.gz	e8c8c0994228fb0f39eb5c0df3b5a910	515401	validated
af9e4765-462e-4fa3-819c-f890456647ba	1b54f883-d25d-4f6c-9398-7d7dcfb75653.FPKM.txt.gz	2736865e0da315e5e5c72efd2f013b4a	494993	validated
b05b7658-9a37-4ac4-8617-b71ed435d3c0	3efca363-a626-492f-a0e5-38910d499dc2.FPKM.txt.gz	d19764f2dd19c6eee854f323a8121f21	316881	validated
b191fbb5-71cc-415c-a794-9057661132a0	ef58c833-5530-4875-8f38-9544ab0fbda1.FPKM.txt.gz	b84ee4a3208fbc26851cfe799e6ec50f	339468	validated
